interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
WNT5A_MCAM,ncWNT,WNT5A,MCAM,,,,,PMID: 24335906,Secreted Signaling,WNT5A - MCAM,WNT5A,MCAM,ENSG00000114251,ENSG00000076706,WNT5A^MCAM,ENSG00000114251^ENSG00000076706
WNT5B_FZD1,ncWNT,WNT5B,FZD1,,,ncWNT activation receptor,,KEGG: hsa04315,Secreted Signaling,WNT5B - FZD1,WNT5B,FZD1,ENSG00000111186,ENSG00000157240,WNT5B^FZD1,ENSG00000111186^ENSG00000157240
WNT5B_FZD10,ncWNT,WNT5B,FZD10,,,ncWNT activation receptor,,KEGG: hsa04316,Secreted Signaling,WNT5B - FZD10,WNT5B,FZD10,ENSG00000111186,ENSG00000111432,WNT5B^FZD10,ENSG00000111186^ENSG00000111432
WNT5B_FZD2,ncWNT,WNT5B,FZD2,,,ncWNT activation receptor,,KEGG: hsa04317,Secreted Signaling,WNT5B - FZD2,WNT5B,FZD2,ENSG00000111186,ENSG00000180340,WNT5B^FZD2,ENSG00000111186^ENSG00000180340
WNT5B_FZD3,ncWNT,WNT5B,FZD3,,,ncWNT activation receptor,,KEGG: hsa04318,Secreted Signaling,WNT5B - FZD3,WNT5B,FZD3,ENSG00000111186,ENSG00000104290,WNT5B^FZD3,ENSG00000111186^ENSG00000104290
WNT5B_FZD4,ncWNT,WNT5B,FZD4,,,ncWNT activation receptor,,KEGG: hsa04319,Secreted Signaling,WNT5B - FZD4,WNT5B,FZD4,ENSG00000111186,ENSG00000174804,WNT5B^FZD4,ENSG00000111186^ENSG00000174804
WNT5B_FZD5,ncWNT,WNT5B,FZD5,,,ncWNT activation receptor,,KEGG: hsa04320,Secreted Signaling,WNT5B - FZD5,WNT5B,FZD5,ENSG00000111186,ENSG00000163251,WNT5B^FZD5,ENSG00000111186^ENSG00000163251
WNT5B_FZD6,ncWNT,WNT5B,FZD6,,,ncWNT activation receptor,,KEGG: hsa04321,Secreted Signaling,WNT5B - FZD6,WNT5B,FZD6,ENSG00000111186,ENSG00000164930,WNT5B^FZD6,ENSG00000111186^ENSG00000164930
WNT5B_FZD7,ncWNT,WNT5B,FZD7,,,ncWNT activation receptor,,KEGG: hsa04322,Secreted Signaling,WNT5B - FZD7,WNT5B,FZD7,ENSG00000111186,ENSG00000155760,WNT5B^FZD7,ENSG00000111186^ENSG00000155760
WNT5B_FZD8,ncWNT,WNT5B,FZD8,,,ncWNT activation receptor,,KEGG: hsa04323,Secreted Signaling,WNT5B - FZD8,WNT5B,FZD8,ENSG00000111186,ENSG00000177283,WNT5B^FZD8,ENSG00000111186^ENSG00000177283
WNT5B_FZD9,ncWNT,WNT5B,FZD9,,,ncWNT activation receptor,,KEGG: hsa04324,Secreted Signaling,WNT5B - FZD9,WNT5B,FZD9,ENSG00000111186,ENSG00000188763,WNT5B^FZD9,ENSG00000111186^ENSG00000188763
WNT11_FZD1,ncWNT,WNT11,FZD1,,,ncWNT activation receptor,,KEGG: hsa04325,Secreted Signaling,WNT11 - FZD1,WNT11,FZD1,ENSG00000085741,ENSG00000157240,WNT11^FZD1,ENSG00000085741^ENSG00000157240
WNT11_FZD10,ncWNT,WNT11,FZD10,,,ncWNT activation receptor,,KEGG: hsa04326,Secreted Signaling,WNT11 - FZD10,WNT11,FZD10,ENSG00000085741,ENSG00000111432,WNT11^FZD10,ENSG00000085741^ENSG00000111432
WNT11_FZD2,ncWNT,WNT11,FZD2,,,ncWNT activation receptor,,KEGG: hsa04327,Secreted Signaling,WNT11 - FZD2,WNT11,FZD2,ENSG00000085741,ENSG00000180340,WNT11^FZD2,ENSG00000085741^ENSG00000180340
WNT11_FZD3,ncWNT,WNT11,FZD3,,,ncWNT activation receptor,,KEGG: hsa04328,Secreted Signaling,WNT11 - FZD3,WNT11,FZD3,ENSG00000085741,ENSG00000104290,WNT11^FZD3,ENSG00000085741^ENSG00000104290
WNT11_FZD4,ncWNT,WNT11,FZD4,,,ncWNT activation receptor,,KEGG: hsa04329,Secreted Signaling,WNT11 - FZD4,WNT11,FZD4,ENSG00000085741,ENSG00000174804,WNT11^FZD4,ENSG00000085741^ENSG00000174804
WNT11_FZD5,ncWNT,WNT11,FZD5,,,ncWNT activation receptor,,KEGG: hsa04330,Secreted Signaling,WNT11 - FZD5,WNT11,FZD5,ENSG00000085741,ENSG00000163251,WNT11^FZD5,ENSG00000085741^ENSG00000163251
WNT11_FZD6,ncWNT,WNT11,FZD6,,,ncWNT activation receptor,,KEGG: hsa04331,Secreted Signaling,WNT11 - FZD6,WNT11,FZD6,ENSG00000085741,ENSG00000164930,WNT11^FZD6,ENSG00000085741^ENSG00000164930
WNT11_FZD7,ncWNT,WNT11,FZD7,,,ncWNT activation receptor,,KEGG: hsa04332,Secreted Signaling,WNT11 - FZD7,WNT11,FZD7,ENSG00000085741,ENSG00000155760,WNT11^FZD7,ENSG00000085741^ENSG00000155760
WNT11_FZD8,ncWNT,WNT11,FZD8,,,ncWNT activation receptor,,KEGG: hsa04333,Secreted Signaling,WNT11 - FZD8,WNT11,FZD8,ENSG00000085741,ENSG00000177283,WNT11^FZD8,ENSG00000085741^ENSG00000177283
WNT11_FZD9,ncWNT,WNT11,FZD9,,,ncWNT activation receptor,,KEGG: hsa04334,Secreted Signaling,WNT11 - FZD9,WNT11,FZD9,ENSG00000085741,ENSG00000188763,WNT11^FZD9,ENSG00000085741^ENSG00000188763
EGF_EGFR,EGF,EGF,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,EGF - EGFR,EGF,EGFR,ENSG00000138798,ENSG00000146648,EGF^EGFR,ENSG00000138798^ENSG00000146648
EGF_EGFR_ERBB2,EGF,EGF,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,EGF - (EGFR+ERBB2),EGF,EGFR&ERBB2,ENSG00000138798,ENSG00000146648&ENSG00000141736,EGF^EGFR&ERBB2,ENSG00000138798^ENSG00000146648&ENSG00000141736
TGFA_EGFR,EGF,TGFA,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,TGFA - EGFR,TGFA,EGFR,ENSG00000163235,ENSG00000146648,TGFA^EGFR,ENSG00000163235^ENSG00000146648
TGFA_EGFR_ERBB2,EGF,TGFA,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,TGFA - (EGFR+ERBB2),TGFA,EGFR&ERBB2,ENSG00000163235,ENSG00000146648&ENSG00000141736,TGFA^EGFR&ERBB2,ENSG00000163235^ENSG00000146648&ENSG00000141736
AREG_EGFR,EGF,AREG,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,AREG - EGFR,AREG,EGFR,ENSG00000109321,ENSG00000146648,AREG^EGFR,ENSG00000109321^ENSG00000146648
AREG_EGFR_ERBB2,EGF,AREG,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,AREG - (EGFR+ERBB2),AREG,EGFR&ERBB2,ENSG00000109321,ENSG00000146648&ENSG00000141736,AREG^EGFR&ERBB2,ENSG00000109321^ENSG00000146648&ENSG00000141736
BTC_EGFR,EGF,BTC,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,BTC - EGFR,BTC,EGFR,ENSG00000174808,ENSG00000146648,BTC^EGFR,ENSG00000174808^ENSG00000146648
BTC_EGFR_ERBB2,EGF,BTC,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,BTC - (EGFR+ERBB2),BTC,EGFR&ERBB2,ENSG00000174808,ENSG00000146648&ENSG00000141736,BTC^EGFR&ERBB2,ENSG00000174808^ENSG00000146648&ENSG00000141736
BTC_ERBB4,EGF,BTC,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,BTC - ERBB4,BTC,ERBB4,ENSG00000174808,ENSG00000178568,BTC^ERBB4,ENSG00000174808^ENSG00000178568
BTC_ERBB2_ERBB4,EGF,BTC,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,BTC - (ERBB2+ERBB4),BTC,ERBB2&ERBB4,ENSG00000174808,ENSG00000141736&ENSG00000178568,BTC^ERBB2&ERBB4,ENSG00000174808^ENSG00000141736&ENSG00000178568
HBEGF_EGFR,EGF,HBEGF,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,HBEGF - EGFR,HBEGF,EGFR,ENSG00000113070,ENSG00000146648,HBEGF^EGFR,ENSG00000113070^ENSG00000146648
HBEGF_EGFR_ERBB2,EGF,HBEGF,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,HBEGF - (EGFR+ERBB2),HBEGF,EGFR&ERBB2,ENSG00000113070,ENSG00000146648&ENSG00000141736,HBEGF^EGFR&ERBB2,ENSG00000113070^ENSG00000146648&ENSG00000141736
HBEGF_ERBB4,EGF,HBEGF,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,HBEGF - ERBB4,HBEGF,ERBB4,ENSG00000113070,ENSG00000178568,HBEGF^ERBB4,ENSG00000113070^ENSG00000178568
HBEGF_ERBB2_ERBB4,EGF,HBEGF,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,HBEGF - (ERBB2+ERBB4),HBEGF,ERBB2&ERBB4,ENSG00000113070,ENSG00000141736&ENSG00000178568,HBEGF^ERBB2&ERBB4,ENSG00000113070^ENSG00000141736&ENSG00000178568
EREG_EGFR,EGF,EREG,EGFR,,,,,KEGG: hsa04012,Secreted Signaling,EREG - EGFR,EREG,EGFR,ENSG00000124882,ENSG00000146648,EREG^EGFR,ENSG00000124882^ENSG00000146648
EREG_EGFR_ERBB2,EGF,EREG,EGFR_ERBB2,,,,,KEGG: hsa04012,Secreted Signaling,EREG - (EGFR+ERBB2),EREG,EGFR&ERBB2,ENSG00000124882,ENSG00000146648&ENSG00000141736,EREG^EGFR&ERBB2,ENSG00000124882^ENSG00000146648&ENSG00000141736
EREG_ERBB4,EGF,EREG,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,EREG - ERBB4,EREG,ERBB4,ENSG00000124882,ENSG00000178568,EREG^ERBB4,ENSG00000124882^ENSG00000178568
EREG_ERBB2_ERBB4,EGF,EREG,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,EREG - (ERBB2+ERBB4),EREG,ERBB2&ERBB4,ENSG00000124882,ENSG00000141736&ENSG00000178568,EREG^ERBB2&ERBB4,ENSG00000124882^ENSG00000141736&ENSG00000178568
NRG1_ERBB3,NRG,NRG1,ERBB3,,,,,KEGG: hsa04012,Secreted Signaling,NRG1 - ERBB3,NRG1,ERBB3,ENSG00000157168,ENSG00000065361,NRG1^ERBB3,ENSG00000157168^ENSG00000065361
NRG1_ERBB2_ERBB3,NRG,NRG1,ERBB2_ERBB3,,,,,KEGG: hsa04012,Secreted Signaling,NRG1 - (ERBB2+ERBB3),NRG1,ERBB2&ERBB3,ENSG00000157168,ENSG00000141736&ENSG00000065361,NRG1^ERBB2&ERBB3,ENSG00000157168^ENSG00000141736&ENSG00000065361
NRG1_ERBB4,NRG,NRG1,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG1 - ERBB4,NRG1,ERBB4,ENSG00000157168,ENSG00000178568,NRG1^ERBB4,ENSG00000157168^ENSG00000178568
NRG1_ERBB2_ERBB4,NRG,NRG1,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG1 - (ERBB2+ERBB4),NRG1,ERBB2&ERBB4,ENSG00000157168,ENSG00000141736&ENSG00000178568,NRG1^ERBB2&ERBB4,ENSG00000157168^ENSG00000141736&ENSG00000178568
NRG2_ERBB3,NRG,NRG2,ERBB3,,,,,KEGG: hsa04012,Secreted Signaling,NRG2 - ERBB3,NRG2,ERBB3,ENSG00000158458,ENSG00000065361,NRG2^ERBB3,ENSG00000158458^ENSG00000065361
NRG2_ERBB2_ERBB3,NRG,NRG2,ERBB2_ERBB3,,,,,KEGG: hsa04012,Secreted Signaling,NRG2 - (ERBB2+ERBB3),NRG2,ERBB2&ERBB3,ENSG00000158458,ENSG00000141736&ENSG00000065361,NRG2^ERBB2&ERBB3,ENSG00000158458^ENSG00000141736&ENSG00000065361
NRG2_ERBB4,NRG,NRG2,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG2 - ERBB4,NRG2,ERBB4,ENSG00000158458,ENSG00000178568,NRG2^ERBB4,ENSG00000158458^ENSG00000178568
NRG2_ERBB2_ERBB4,NRG,NRG2,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG2 - (ERBB2+ERBB4),NRG2,ERBB2&ERBB4,ENSG00000158458,ENSG00000141736&ENSG00000178568,NRG2^ERBB2&ERBB4,ENSG00000158458^ENSG00000141736&ENSG00000178568
NRG3_ERBB4,NRG,NRG3,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG3 - ERBB4,NRG3,ERBB4,ENSG00000185737,ENSG00000178568,NRG3^ERBB4,ENSG00000185737^ENSG00000178568
NRG3_ERBB2_ERBB4,NRG,NRG3,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG3 - (ERBB2+ERBB4),NRG3,ERBB2&ERBB4,ENSG00000185737,ENSG00000141736&ENSG00000178568,NRG3^ERBB2&ERBB4,ENSG00000185737^ENSG00000141736&ENSG00000178568
NRG4_ERBB4,NRG,NRG4,ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG4 - ERBB4,NRG4,ERBB4,ENSG00000169752,ENSG00000178568,NRG4^ERBB4,ENSG00000169752^ENSG00000178568
NRG4_ERBB2_ERBB4,NRG,NRG4,ERBB2_ERBB4,,,,,KEGG: hsa04012,Secreted Signaling,NRG4 - (ERBB2+ERBB4),NRG4,ERBB2&ERBB4,ENSG00000169752,ENSG00000141736&ENSG00000178568,NRG4^ERBB2&ERBB4,ENSG00000169752^ENSG00000141736&ENSG00000178568
NRG1_ITGAV_ITGB3,NRG,NRG1,ITGAV_ITGB3,,,,,PMID: 20682778,Secreted Signaling,NRG1 - (ITGAV+ITGB3),NRG1,ITGAV&ITGB3,ENSG00000157168,ENSG00000138448&ENSG00000259207,NRG1^ITGAV&ITGB3,ENSG00000157168^ENSG00000138448&ENSG00000259207
FGF1_FGFR1,FGF,FGF1,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF1 - FGFR1,FGF1,FGFR1,ENSG00000113578,ENSG00000077782,FGF1^FGFR1,ENSG00000113578^ENSG00000077782
FGF1_FGFR2,FGF,FGF1,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF1 - FGFR2,FGF1,FGFR2,ENSG00000113578,ENSG00000066468,FGF1^FGFR2,ENSG00000113578^ENSG00000066468
FGF1_FGFR3,FGF,FGF1,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF1 - FGFR3,FGF1,FGFR3,ENSG00000113578,ENSG00000068078,FGF1^FGFR3,ENSG00000113578^ENSG00000068078
FGF1_FGFR4,FGF,FGF1,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF1 - FGFR4,FGF1,FGFR4,ENSG00000113578,ENSG00000160867,FGF1^FGFR4,ENSG00000113578^ENSG00000160867
FGF2_FGFR1,FGF,FGF2,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF2 - FGFR1,FGF2,FGFR1,ENSG00000138685,ENSG00000077782,FGF2^FGFR1,ENSG00000138685^ENSG00000077782
FGF2_FGFR2,FGF,FGF2,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF2 - FGFR2,FGF2,FGFR2,ENSG00000138685,ENSG00000066468,FGF2^FGFR2,ENSG00000138685^ENSG00000066468
FGF2_FGFR3,FGF,FGF2,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF2 - FGFR3,FGF2,FGFR3,ENSG00000138685,ENSG00000068078,FGF2^FGFR3,ENSG00000138685^ENSG00000068078
FGF2_FGFR4,FGF,FGF2,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF2 - FGFR4,FGF2,FGFR4,ENSG00000138685,ENSG00000160867,FGF2^FGFR4,ENSG00000138685^ENSG00000160867
FGF4_FGFR1,FGF,FGF4,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF4 - FGFR1,FGF4,FGFR1,ENSG00000075388,ENSG00000077782,FGF4^FGFR1,ENSG00000075388^ENSG00000077782
FGF4_FGFR2,FGF,FGF4,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF4 - FGFR2,FGF4,FGFR2,ENSG00000075388,ENSG00000066468,FGF4^FGFR2,ENSG00000075388^ENSG00000066468
FGF4_FGFR3,FGF,FGF4,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF4 - FGFR3,FGF4,FGFR3,ENSG00000075388,ENSG00000068078,FGF4^FGFR3,ENSG00000075388^ENSG00000068078
FGF4_FGFR4,FGF,FGF4,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF4 - FGFR4,FGF4,FGFR4,ENSG00000075388,ENSG00000160867,FGF4^FGFR4,ENSG00000075388^ENSG00000160867
FGF5_FGFR1,FGF,FGF5,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF5 - FGFR1,FGF5,FGFR1,ENSG00000138675,ENSG00000077782,FGF5^FGFR1,ENSG00000138675^ENSG00000077782
FGF5_FGFR2,FGF,FGF5,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF5 - FGFR2,FGF5,FGFR2,ENSG00000138675,ENSG00000066468,FGF5^FGFR2,ENSG00000138675^ENSG00000066468
FGF5_FGFR3,FGF,FGF5,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF5 - FGFR3,FGF5,FGFR3,ENSG00000138675,ENSG00000068078,FGF5^FGFR3,ENSG00000138675^ENSG00000068078
FGF5_FGFR4,FGF,FGF5,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF5 - FGFR4,FGF5,FGFR4,ENSG00000138675,ENSG00000160867,FGF5^FGFR4,ENSG00000138675^ENSG00000160867
FGF6_FGFR1,FGF,FGF6,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF6 - FGFR1,FGF6,FGFR1,ENSG00000111241,ENSG00000077782,FGF6^FGFR1,ENSG00000111241^ENSG00000077782
FGF6_FGFR2,FGF,FGF6,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF6 - FGFR2,FGF6,FGFR2,ENSG00000111241,ENSG00000066468,FGF6^FGFR2,ENSG00000111241^ENSG00000066468
FGF6_FGFR3,FGF,FGF6,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF6 - FGFR3,FGF6,FGFR3,ENSG00000111241,ENSG00000068078,FGF6^FGFR3,ENSG00000111241^ENSG00000068078
FGF6_FGFR4,FGF,FGF6,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF6 - FGFR4,FGF6,FGFR4,ENSG00000111241,ENSG00000160867,FGF6^FGFR4,ENSG00000111241^ENSG00000160867
FGF7_FGFR1,FGF,FGF7,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF7 - FGFR1,FGF7,FGFR1,ENSG00000140285,ENSG00000077782,FGF7^FGFR1,ENSG00000140285^ENSG00000077782
FGF7_FGFR2,FGF,FGF7,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF7 - FGFR2,FGF7,FGFR2,ENSG00000140285,ENSG00000066468,FGF7^FGFR2,ENSG00000140285^ENSG00000066468
FGF3_FGFR1,FGF,FGF3,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF3 - FGFR1,FGF3,FGFR1,ENSG00000186895,ENSG00000077782,FGF3^FGFR1,ENSG00000186895^ENSG00000077782
FGF3_FGFR2,FGF,FGF3,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF3 - FGFR2,FGF3,FGFR2,ENSG00000186895,ENSG00000066468,FGF3^FGFR2,ENSG00000186895^ENSG00000066468
FGF10_FGFR1,FGF,FGF10,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF10 - FGFR1,FGF10,FGFR1,ENSG00000070193,ENSG00000077782,FGF10^FGFR1,ENSG00000070193^ENSG00000077782
FGF10_FGFR2,FGF,FGF10,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF10 - FGFR2,FGF10,FGFR2,ENSG00000070193,ENSG00000066468,FGF10^FGFR2,ENSG00000070193^ENSG00000066468
FGF22_FGFR2,FGF,FGF22,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF22 - FGFR2,FGF22,FGFR2,ENSG00000070388,ENSG00000066468,FGF22^FGFR2,ENSG00000070388^ENSG00000066468
FGF8_FGFR1,FGF,FGF8,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF8 - FGFR1,FGF8,FGFR1,ENSG00000107831,ENSG00000077782,FGF8^FGFR1,ENSG00000107831^ENSG00000077782
FGF8_FGFR2,FGF,FGF8,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF8 - FGFR2,FGF8,FGFR2,ENSG00000107831,ENSG00000066468,FGF8^FGFR2,ENSG00000107831^ENSG00000066468
FGF8_FGFR3,FGF,FGF8,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF8 - FGFR3,FGF8,FGFR3,ENSG00000107831,ENSG00000068078,FGF8^FGFR3,ENSG00000107831^ENSG00000068078
FGF8_FGFR4,FGF,FGF8,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF8 - FGFR4,FGF8,FGFR4,ENSG00000107831,ENSG00000160867,FGF8^FGFR4,ENSG00000107831^ENSG00000160867
FGF17_FGFR1,FGF,FGF17,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF17 - FGFR1,FGF17,FGFR1,ENSG00000158815,ENSG00000077782,FGF17^FGFR1,ENSG00000158815^ENSG00000077782
FGF17_FGFR2,FGF,FGF17,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF17 - FGFR2,FGF17,FGFR2,ENSG00000158815,ENSG00000066468,FGF17^FGFR2,ENSG00000158815^ENSG00000066468
FGF17_FGFR3,FGF,FGF17,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF17 - FGFR3,FGF17,FGFR3,ENSG00000158815,ENSG00000068078,FGF17^FGFR3,ENSG00000158815^ENSG00000068078
FGF17_FGFR4,FGF,FGF17,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF17 - FGFR4,FGF17,FGFR4,ENSG00000158815,ENSG00000160867,FGF17^FGFR4,ENSG00000158815^ENSG00000160867
FGF18_FGFR1,FGF,FGF18,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF18 - FGFR1,FGF18,FGFR1,ENSG00000156427,ENSG00000077782,FGF18^FGFR1,ENSG00000156427^ENSG00000077782
FGF18_FGFR2,FGF,FGF18,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF18 - FGFR2,FGF18,FGFR2,ENSG00000156427,ENSG00000066468,FGF18^FGFR2,ENSG00000156427^ENSG00000066468
FGF18_FGFR3,FGF,FGF18,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF18 - FGFR3,FGF18,FGFR3,ENSG00000156427,ENSG00000068078,FGF18^FGFR3,ENSG00000156427^ENSG00000068078
FGF18_FGFR4,FGF,FGF18,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF18 - FGFR4,FGF18,FGFR4,ENSG00000156427,ENSG00000160867,FGF18^FGFR4,ENSG00000156427^ENSG00000160867
FGF9_FGFR1,FGF,FGF9,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF9 - FGFR1,FGF9,FGFR1,ENSG00000102678,ENSG00000077782,FGF9^FGFR1,ENSG00000102678^ENSG00000077782
FGF9_FGFR2,FGF,FGF9,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF9 - FGFR2,FGF9,FGFR2,ENSG00000102678,ENSG00000066468,FGF9^FGFR2,ENSG00000102678^ENSG00000066468
FGF9_FGFR3,FGF,FGF9,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF9 - FGFR3,FGF9,FGFR3,ENSG00000102678,ENSG00000068078,FGF9^FGFR3,ENSG00000102678^ENSG00000068078
FGF9_FGFR4,FGF,FGF9,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF9 - FGFR4,FGF9,FGFR4,ENSG00000102678,ENSG00000160867,FGF9^FGFR4,ENSG00000102678^ENSG00000160867
FGF20_FGFR1,FGF,FGF20,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF20 - FGFR1,FGF20,FGFR1,ENSG00000078579,ENSG00000077782,FGF20^FGFR1,ENSG00000078579^ENSG00000077782
FGF20_FGFR2,FGF,FGF20,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF20 - FGFR2,FGF20,FGFR2,ENSG00000078579,ENSG00000066468,FGF20^FGFR2,ENSG00000078579^ENSG00000066468
FGF20_FGFR3,FGF,FGF20,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF20 - FGFR3,FGF20,FGFR3,ENSG00000078579,ENSG00000068078,FGF20^FGFR3,ENSG00000078579^ENSG00000068078
FGF20_FGFR4,FGF,FGF20,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF20 - FGFR4,FGF20,FGFR4,ENSG00000078579,ENSG00000160867,FGF20^FGFR4,ENSG00000078579^ENSG00000160867
FGF16_FGFR1,FGF,FGF16,FGFR1,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF16 - FGFR1,FGF16,FGFR1,ENSG00000196468,ENSG00000077782,FGF16^FGFR1,ENSG00000196468^ENSG00000077782
FGF16_FGFR2,FGF,FGF16,FGFR2,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF16 - FGFR2,FGF16,FGFR2,ENSG00000196468,ENSG00000066468,FGF16^FGFR2,ENSG00000196468^ENSG00000066468
FGF16_FGFR3,FGF,FGF16,FGFR3,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF16 - FGFR3,FGF16,FGFR3,ENSG00000196468,ENSG00000068078,FGF16^FGFR3,ENSG00000196468^ENSG00000068078
FGF16_FGFR4,FGF,FGF16,FGFR4,,,,FGF inhibition receptor,PMC: 4393358,Secreted Signaling,FGF16 - FGFR4,FGF16,FGFR4,ENSG00000196468,ENSG00000160867,FGF16^FGFR4,ENSG00000196468^ENSG00000160867
FGF15_FGFR1,FGF,FGF19,FGFR1,,,FGF activation receptor 2,,PMC: 4393358,Secreted Signaling,FGF15 - FGFR1,FGF19,FGFR1,ENSG00000162344,ENSG00000077782,FGF19^FGFR1,ENSG00000162344^ENSG00000077782
FGF15_FGFR2,FGF,FGF19,FGFR2,,,FGF activation receptor 2,,PMC: 4393358,Secreted Signaling,FGF15 - FGFR2,FGF19,FGFR2,ENSG00000162344,ENSG00000066468,FGF19^FGFR2,ENSG00000162344^ENSG00000066468
