interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
WNT3_FZD3_LRP6,WNT,Wnt3,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209210,Secreted Signaling,Wnt3  - (Fzd3+Lrp6),Wnt3,Fzd3&Lrp6,ENSMUSG00000000125,ENSMUSG00000007989&ENSMUSG00000030201,Wnt3^Fzd3&Lrp6,ENSMUSG00000000125^ENSMUSG00000007989&ENSMUSG00000030201
WNT3_FZD4_LRP6,WNT,Wnt3,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209211,Secreted Signaling,Wnt3  - (Fzd4+Lrp6),Wnt3,Fzd4&Lrp6,ENSMUSG00000000125,ENSMUSG00000049791&ENSMUSG00000030201,Wnt3^Fzd4&Lrp6,ENSMUSG00000000125^ENSMUSG00000049791&ENSMUSG00000030201
WNT3_FZD5_LRP6,WNT,Wnt3,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209212,Secreted Signaling,Wnt3  - (Fzd5+Lrp6),Wnt3,Fzd5&Lrp6,ENSMUSG00000000125,ENSMUSG00000045005&ENSMUSG00000030201,Wnt3^Fzd5&Lrp6,ENSMUSG00000000125^ENSMUSG00000045005&ENSMUSG00000030201
WNT3_FZD6_LRP6,WNT,Wnt3,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209213,Secreted Signaling,Wnt3  - (Fzd6+Lrp6),Wnt3,Fzd6&Lrp6,ENSMUSG00000000125,ENSMUSG00000022297&ENSMUSG00000030201,Wnt3^Fzd6&Lrp6,ENSMUSG00000000125^ENSMUSG00000022297&ENSMUSG00000030201
WNT3_FZD7_LRP6,WNT,Wnt3,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209214,Secreted Signaling,Wnt3  - (Fzd7+Lrp6),Wnt3,Fzd7&Lrp6,ENSMUSG00000000125,ENSMUSG00000041075&ENSMUSG00000030201,Wnt3^Fzd7&Lrp6,ENSMUSG00000000125^ENSMUSG00000041075&ENSMUSG00000030201
WNT3_FZD8_LRP6,WNT,Wnt3,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209215,Secreted Signaling,Wnt3  - (Fzd8+Lrp6),Wnt3,Fzd8&Lrp6,ENSMUSG00000000125,ENSMUSG00000036904&ENSMUSG00000030201,Wnt3^Fzd8&Lrp6,ENSMUSG00000000125^ENSMUSG00000036904&ENSMUSG00000030201
WNT3_FZD9_LRP6,WNT,Wnt3,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209216,Secreted Signaling,Wnt3  - (Fzd9+Lrp6),Wnt3,Fzd9&Lrp6,ENSMUSG00000000125,ENSMUSG00000049551&ENSMUSG00000030201,Wnt3^Fzd9&Lrp6,ENSMUSG00000000125^ENSMUSG00000049551&ENSMUSG00000030201
WNT3A_FZD1_LRP6,WNT,Wnt3a,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209217,Secreted Signaling,Wnt3a  - (Fzd1+Lrp6),Wnt3a,Fzd1&Lrp6,ENSMUSG00000009900,ENSMUSG00000044674&ENSMUSG00000030201,Wnt3a^Fzd1&Lrp6,ENSMUSG00000009900^ENSMUSG00000044674&ENSMUSG00000030201
WNT3A_FZD10_LRP6,WNT,Wnt3a,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209218,Secreted Signaling,Wnt3a  - (Fzd10+Lrp6),Wnt3a,Fzd10&Lrp6,ENSMUSG00000009900,ENSMUSG00000081683&ENSMUSG00000030201,Wnt3a^Fzd10&Lrp6,ENSMUSG00000009900^ENSMUSG00000081683&ENSMUSG00000030201
WNT3A_FZD2_LRP6,WNT,Wnt3a,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209219,Secreted Signaling,Wnt3a  - (Fzd2+Lrp6),Wnt3a,Fzd2&Lrp6,ENSMUSG00000009900,ENSMUSG00000050288&ENSMUSG00000030201,Wnt3a^Fzd2&Lrp6,ENSMUSG00000009900^ENSMUSG00000050288&ENSMUSG00000030201
WNT3A_FZD3_LRP6,WNT,Wnt3a,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209220,Secreted Signaling,Wnt3a  - (Fzd3+Lrp6),Wnt3a,Fzd3&Lrp6,ENSMUSG00000009900,ENSMUSG00000007989&ENSMUSG00000030201,Wnt3a^Fzd3&Lrp6,ENSMUSG00000009900^ENSMUSG00000007989&ENSMUSG00000030201
WNT3A_FZD4_LRP6,WNT,Wnt3a,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209221,Secreted Signaling,Wnt3a  - (Fzd4+Lrp6),Wnt3a,Fzd4&Lrp6,ENSMUSG00000009900,ENSMUSG00000049791&ENSMUSG00000030201,Wnt3a^Fzd4&Lrp6,ENSMUSG00000009900^ENSMUSG00000049791&ENSMUSG00000030201
WNT3A_FZD5_LRP6,WNT,Wnt3a,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209222,Secreted Signaling,Wnt3a  - (Fzd5+Lrp6),Wnt3a,Fzd5&Lrp6,ENSMUSG00000009900,ENSMUSG00000045005&ENSMUSG00000030201,Wnt3a^Fzd5&Lrp6,ENSMUSG00000009900^ENSMUSG00000045005&ENSMUSG00000030201
WNT3A_FZD6_LRP6,WNT,Wnt3a,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209223,Secreted Signaling,Wnt3a  - (Fzd6+Lrp6),Wnt3a,Fzd6&Lrp6,ENSMUSG00000009900,ENSMUSG00000022297&ENSMUSG00000030201,Wnt3a^Fzd6&Lrp6,ENSMUSG00000009900^ENSMUSG00000022297&ENSMUSG00000030201
WNT3A_FZD7_LRP6,WNT,Wnt3a,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209224,Secreted Signaling,Wnt3a  - (Fzd7+Lrp6),Wnt3a,Fzd7&Lrp6,ENSMUSG00000009900,ENSMUSG00000041075&ENSMUSG00000030201,Wnt3a^Fzd7&Lrp6,ENSMUSG00000009900^ENSMUSG00000041075&ENSMUSG00000030201
WNT3A_FZD8_LRP6,WNT,Wnt3a,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209225,Secreted Signaling,Wnt3a  - (Fzd8+Lrp6),Wnt3a,Fzd8&Lrp6,ENSMUSG00000009900,ENSMUSG00000036904&ENSMUSG00000030201,Wnt3a^Fzd8&Lrp6,ENSMUSG00000009900^ENSMUSG00000036904&ENSMUSG00000030201
WNT3A_FZD9_LRP6,WNT,Wnt3a,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209226,Secreted Signaling,Wnt3a  - (Fzd9+Lrp6),Wnt3a,Fzd9&Lrp6,ENSMUSG00000009900,ENSMUSG00000049551&ENSMUSG00000030201,Wnt3a^Fzd9&Lrp6,ENSMUSG00000009900^ENSMUSG00000049551&ENSMUSG00000030201
WNT4_FZD1_LRP6,WNT,Wnt4,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209227,Secreted Signaling,Wnt4  - (Fzd1+Lrp6),Wnt4,Fzd1&Lrp6,ENSMUSG00000036856,ENSMUSG00000044674&ENSMUSG00000030201,Wnt4^Fzd1&Lrp6,ENSMUSG00000036856^ENSMUSG00000044674&ENSMUSG00000030201
WNT4_FZD10_LRP6,WNT,Wnt4,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209228,Secreted Signaling,Wnt4  - (Fzd10+Lrp6),Wnt4,Fzd10&Lrp6,ENSMUSG00000036856,ENSMUSG00000081683&ENSMUSG00000030201,Wnt4^Fzd10&Lrp6,ENSMUSG00000036856^ENSMUSG00000081683&ENSMUSG00000030201
WNT4_FZD2_LRP6,WNT,Wnt4,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209229,Secreted Signaling,Wnt4  - (Fzd2+Lrp6),Wnt4,Fzd2&Lrp6,ENSMUSG00000036856,ENSMUSG00000050288&ENSMUSG00000030201,Wnt4^Fzd2&Lrp6,ENSMUSG00000036856^ENSMUSG00000050288&ENSMUSG00000030201
WNT4_FZD3_LRP6,WNT,Wnt4,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209230,Secreted Signaling,Wnt4  - (Fzd3+Lrp6),Wnt4,Fzd3&Lrp6,ENSMUSG00000036856,ENSMUSG00000007989&ENSMUSG00000030201,Wnt4^Fzd3&Lrp6,ENSMUSG00000036856^ENSMUSG00000007989&ENSMUSG00000030201
WNT4_FZD4_LRP6,WNT,Wnt4,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209231,Secreted Signaling,Wnt4  - (Fzd4+Lrp6),Wnt4,Fzd4&Lrp6,ENSMUSG00000036856,ENSMUSG00000049791&ENSMUSG00000030201,Wnt4^Fzd4&Lrp6,ENSMUSG00000036856^ENSMUSG00000049791&ENSMUSG00000030201
WNT4_FZD5_LRP6,WNT,Wnt4,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209232,Secreted Signaling,Wnt4  - (Fzd5+Lrp6),Wnt4,Fzd5&Lrp6,ENSMUSG00000036856,ENSMUSG00000045005&ENSMUSG00000030201,Wnt4^Fzd5&Lrp6,ENSMUSG00000036856^ENSMUSG00000045005&ENSMUSG00000030201
WNT4_FZD6_LRP6,WNT,Wnt4,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209233,Secreted Signaling,Wnt4  - (Fzd6+Lrp6),Wnt4,Fzd6&Lrp6,ENSMUSG00000036856,ENSMUSG00000022297&ENSMUSG00000030201,Wnt4^Fzd6&Lrp6,ENSMUSG00000036856^ENSMUSG00000022297&ENSMUSG00000030201
WNT4_FZD7_LRP6,WNT,Wnt4,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209234,Secreted Signaling,Wnt4  - (Fzd7+Lrp6),Wnt4,Fzd7&Lrp6,ENSMUSG00000036856,ENSMUSG00000041075&ENSMUSG00000030201,Wnt4^Fzd7&Lrp6,ENSMUSG00000036856^ENSMUSG00000041075&ENSMUSG00000030201
WNT4_FZD8_LRP6,WNT,Wnt4,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209235,Secreted Signaling,Wnt4  - (Fzd8+Lrp6),Wnt4,Fzd8&Lrp6,ENSMUSG00000036856,ENSMUSG00000036904&ENSMUSG00000030201,Wnt4^Fzd8&Lrp6,ENSMUSG00000036856^ENSMUSG00000036904&ENSMUSG00000030201
WNT4_FZD9_LRP6,WNT,Wnt4,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209236,Secreted Signaling,Wnt4  - (Fzd9+Lrp6),Wnt4,Fzd9&Lrp6,ENSMUSG00000036856,ENSMUSG00000049551&ENSMUSG00000030201,Wnt4^Fzd9&Lrp6,ENSMUSG00000036856^ENSMUSG00000049551&ENSMUSG00000030201
WNT6_FZD1_LRP6,WNT,Wnt6,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209237,Secreted Signaling,Wnt6  - (Fzd1+Lrp6),Wnt6,Fzd1&Lrp6,ENSMUSG00000033227,ENSMUSG00000044674&ENSMUSG00000030201,Wnt6^Fzd1&Lrp6,ENSMUSG00000033227^ENSMUSG00000044674&ENSMUSG00000030201
WNT6_FZD10_LRP6,WNT,Wnt6,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209238,Secreted Signaling,Wnt6  - (Fzd10+Lrp6),Wnt6,Fzd10&Lrp6,ENSMUSG00000033227,ENSMUSG00000081683&ENSMUSG00000030201,Wnt6^Fzd10&Lrp6,ENSMUSG00000033227^ENSMUSG00000081683&ENSMUSG00000030201
WNT6_FZD2_LRP6,WNT,Wnt6,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209239,Secreted Signaling,Wnt6  - (Fzd2+Lrp6),Wnt6,Fzd2&Lrp6,ENSMUSG00000033227,ENSMUSG00000050288&ENSMUSG00000030201,Wnt6^Fzd2&Lrp6,ENSMUSG00000033227^ENSMUSG00000050288&ENSMUSG00000030201
WNT6_FZD3_LRP6,WNT,Wnt6,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209240,Secreted Signaling,Wnt6  - (Fzd3+Lrp6),Wnt6,Fzd3&Lrp6,ENSMUSG00000033227,ENSMUSG00000007989&ENSMUSG00000030201,Wnt6^Fzd3&Lrp6,ENSMUSG00000033227^ENSMUSG00000007989&ENSMUSG00000030201
WNT6_FZD4_LRP6,WNT,Wnt6,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209241,Secreted Signaling,Wnt6  - (Fzd4+Lrp6),Wnt6,Fzd4&Lrp6,ENSMUSG00000033227,ENSMUSG00000049791&ENSMUSG00000030201,Wnt6^Fzd4&Lrp6,ENSMUSG00000033227^ENSMUSG00000049791&ENSMUSG00000030201
WNT6_FZD5_LRP6,WNT,Wnt6,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209242,Secreted Signaling,Wnt6  - (Fzd5+Lrp6),Wnt6,Fzd5&Lrp6,ENSMUSG00000033227,ENSMUSG00000045005&ENSMUSG00000030201,Wnt6^Fzd5&Lrp6,ENSMUSG00000033227^ENSMUSG00000045005&ENSMUSG00000030201
WNT6_FZD6_LRP6,WNT,Wnt6,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209243,Secreted Signaling,Wnt6  - (Fzd6+Lrp6),Wnt6,Fzd6&Lrp6,ENSMUSG00000033227,ENSMUSG00000022297&ENSMUSG00000030201,Wnt6^Fzd6&Lrp6,ENSMUSG00000033227^ENSMUSG00000022297&ENSMUSG00000030201
WNT6_FZD7_LRP6,WNT,Wnt6,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209244,Secreted Signaling,Wnt6  - (Fzd7+Lrp6),Wnt6,Fzd7&Lrp6,ENSMUSG00000033227,ENSMUSG00000041075&ENSMUSG00000030201,Wnt6^Fzd7&Lrp6,ENSMUSG00000033227^ENSMUSG00000041075&ENSMUSG00000030201
WNT6_FZD8_LRP6,WNT,Wnt6,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209245,Secreted Signaling,Wnt6  - (Fzd8+Lrp6),Wnt6,Fzd8&Lrp6,ENSMUSG00000033227,ENSMUSG00000036904&ENSMUSG00000030201,Wnt6^Fzd8&Lrp6,ENSMUSG00000033227^ENSMUSG00000036904&ENSMUSG00000030201
WNT6_FZD9_LRP6,WNT,Wnt6,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209246,Secreted Signaling,Wnt6  - (Fzd9+Lrp6),Wnt6,Fzd9&Lrp6,ENSMUSG00000033227,ENSMUSG00000049551&ENSMUSG00000030201,Wnt6^Fzd9&Lrp6,ENSMUSG00000033227^ENSMUSG00000049551&ENSMUSG00000030201
WNT7A_FZD1_LRP6,WNT,Wnt7a,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209247,Secreted Signaling,Wnt7a  - (Fzd1+Lrp6),Wnt7a,Fzd1&Lrp6,ENSMUSG00000030093,ENSMUSG00000044674&ENSMUSG00000030201,Wnt7a^Fzd1&Lrp6,ENSMUSG00000030093^ENSMUSG00000044674&ENSMUSG00000030201
WNT7A_FZD10_LRP6,WNT,Wnt7a,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209248,Secreted Signaling,Wnt7a  - (Fzd10+Lrp6),Wnt7a,Fzd10&Lrp6,ENSMUSG00000030093,ENSMUSG00000081683&ENSMUSG00000030201,Wnt7a^Fzd10&Lrp6,ENSMUSG00000030093^ENSMUSG00000081683&ENSMUSG00000030201
WNT7A_FZD2_LRP6,WNT,Wnt7a,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209249,Secreted Signaling,Wnt7a  - (Fzd2+Lrp6),Wnt7a,Fzd2&Lrp6,ENSMUSG00000030093,ENSMUSG00000050288&ENSMUSG00000030201,Wnt7a^Fzd2&Lrp6,ENSMUSG00000030093^ENSMUSG00000050288&ENSMUSG00000030201
WNT7A_FZD3_LRP6,WNT,Wnt7a,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209250,Secreted Signaling,Wnt7a  - (Fzd3+Lrp6),Wnt7a,Fzd3&Lrp6,ENSMUSG00000030093,ENSMUSG00000007989&ENSMUSG00000030201,Wnt7a^Fzd3&Lrp6,ENSMUSG00000030093^ENSMUSG00000007989&ENSMUSG00000030201
WNT7A_FZD4_LRP6,WNT,Wnt7a,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209251,Secreted Signaling,Wnt7a  - (Fzd4+Lrp6),Wnt7a,Fzd4&Lrp6,ENSMUSG00000030093,ENSMUSG00000049791&ENSMUSG00000030201,Wnt7a^Fzd4&Lrp6,ENSMUSG00000030093^ENSMUSG00000049791&ENSMUSG00000030201
WNT7A_FZD5_LRP6,WNT,Wnt7a,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209252,Secreted Signaling,Wnt7a  - (Fzd5+Lrp6),Wnt7a,Fzd5&Lrp6,ENSMUSG00000030093,ENSMUSG00000045005&ENSMUSG00000030201,Wnt7a^Fzd5&Lrp6,ENSMUSG00000030093^ENSMUSG00000045005&ENSMUSG00000030201
WNT7A_FZD6_LRP6,WNT,Wnt7a,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209253,Secreted Signaling,Wnt7a  - (Fzd6+Lrp6),Wnt7a,Fzd6&Lrp6,ENSMUSG00000030093,ENSMUSG00000022297&ENSMUSG00000030201,Wnt7a^Fzd6&Lrp6,ENSMUSG00000030093^ENSMUSG00000022297&ENSMUSG00000030201
WNT7A_FZD7_LRP6,WNT,Wnt7a,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209254,Secreted Signaling,Wnt7a  - (Fzd7+Lrp6),Wnt7a,Fzd7&Lrp6,ENSMUSG00000030093,ENSMUSG00000041075&ENSMUSG00000030201,Wnt7a^Fzd7&Lrp6,ENSMUSG00000030093^ENSMUSG00000041075&ENSMUSG00000030201
WNT7A_FZD8_LRP6,WNT,Wnt7a,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209255,Secreted Signaling,Wnt7a  - (Fzd8+Lrp6),Wnt7a,Fzd8&Lrp6,ENSMUSG00000030093,ENSMUSG00000036904&ENSMUSG00000030201,Wnt7a^Fzd8&Lrp6,ENSMUSG00000030093^ENSMUSG00000036904&ENSMUSG00000030201
WNT7A_FZD9_LRP6,WNT,Wnt7a,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209256,Secreted Signaling,Wnt7a  - (Fzd9+Lrp6),Wnt7a,Fzd9&Lrp6,ENSMUSG00000030093,ENSMUSG00000049551&ENSMUSG00000030201,Wnt7a^Fzd9&Lrp6,ENSMUSG00000030093^ENSMUSG00000049551&ENSMUSG00000030201
WNT7B_FZD1_LRP6,WNT,Wnt7b,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209257,Secreted Signaling,Wnt7b  - (Fzd1+Lrp6),Wnt7b,Fzd1&Lrp6,ENSMUSG00000022382,ENSMUSG00000044674&ENSMUSG00000030201,Wnt7b^Fzd1&Lrp6,ENSMUSG00000022382^ENSMUSG00000044674&ENSMUSG00000030201
WNT7B_FZD10_LRP6,WNT,Wnt7b,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209258,Secreted Signaling,Wnt7b  - (Fzd10+Lrp6),Wnt7b,Fzd10&Lrp6,ENSMUSG00000022382,ENSMUSG00000081683&ENSMUSG00000030201,Wnt7b^Fzd10&Lrp6,ENSMUSG00000022382^ENSMUSG00000081683&ENSMUSG00000030201
WNT7B_FZD2_LRP6,WNT,Wnt7b,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209259,Secreted Signaling,Wnt7b  - (Fzd2+Lrp6),Wnt7b,Fzd2&Lrp6,ENSMUSG00000022382,ENSMUSG00000050288&ENSMUSG00000030201,Wnt7b^Fzd2&Lrp6,ENSMUSG00000022382^ENSMUSG00000050288&ENSMUSG00000030201
WNT7B_FZD3_LRP6,WNT,Wnt7b,FZD3_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209260,Secreted Signaling,Wnt7b  - (Fzd3+Lrp6),Wnt7b,Fzd3&Lrp6,ENSMUSG00000022382,ENSMUSG00000007989&ENSMUSG00000030201,Wnt7b^Fzd3&Lrp6,ENSMUSG00000022382^ENSMUSG00000007989&ENSMUSG00000030201
WNT7B_FZD4_LRP6,WNT,Wnt7b,FZD4_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209261,Secreted Signaling,Wnt7b  - (Fzd4+Lrp6),Wnt7b,Fzd4&Lrp6,ENSMUSG00000022382,ENSMUSG00000049791&ENSMUSG00000030201,Wnt7b^Fzd4&Lrp6,ENSMUSG00000022382^ENSMUSG00000049791&ENSMUSG00000030201
WNT7B_FZD5_LRP6,WNT,Wnt7b,FZD5_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209262,Secreted Signaling,Wnt7b  - (Fzd5+Lrp6),Wnt7b,Fzd5&Lrp6,ENSMUSG00000022382,ENSMUSG00000045005&ENSMUSG00000030201,Wnt7b^Fzd5&Lrp6,ENSMUSG00000022382^ENSMUSG00000045005&ENSMUSG00000030201
WNT7B_FZD6_LRP6,WNT,Wnt7b,FZD6_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209263,Secreted Signaling,Wnt7b  - (Fzd6+Lrp6),Wnt7b,Fzd6&Lrp6,ENSMUSG00000022382,ENSMUSG00000022297&ENSMUSG00000030201,Wnt7b^Fzd6&Lrp6,ENSMUSG00000022382^ENSMUSG00000022297&ENSMUSG00000030201
WNT7B_FZD7_LRP6,WNT,Wnt7b,FZD7_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209264,Secreted Signaling,Wnt7b  - (Fzd7+Lrp6),Wnt7b,Fzd7&Lrp6,ENSMUSG00000022382,ENSMUSG00000041075&ENSMUSG00000030201,Wnt7b^Fzd7&Lrp6,ENSMUSG00000022382^ENSMUSG00000041075&ENSMUSG00000030201
WNT7B_FZD8_LRP6,WNT,Wnt7b,FZD8_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209265,Secreted Signaling,Wnt7b  - (Fzd8+Lrp6),Wnt7b,Fzd8&Lrp6,ENSMUSG00000022382,ENSMUSG00000036904&ENSMUSG00000030201,Wnt7b^Fzd8&Lrp6,ENSMUSG00000022382^ENSMUSG00000036904&ENSMUSG00000030201
WNT7B_FZD9_LRP6,WNT,Wnt7b,FZD9_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209266,Secreted Signaling,Wnt7b  - (Fzd9+Lrp6),Wnt7b,Fzd9&Lrp6,ENSMUSG00000022382,ENSMUSG00000049551&ENSMUSG00000030201,Wnt7b^Fzd9&Lrp6,ENSMUSG00000022382^ENSMUSG00000049551&ENSMUSG00000030201
WNT8A_FZD1_LRP6,WNT,Wnt8a,FZD1_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209267,Secreted Signaling,Wnt8a  - (Fzd1+Lrp6),Wnt8a,Fzd1&Lrp6,ENSMUSG00000012282,ENSMUSG00000044674&ENSMUSG00000030201,Wnt8a^Fzd1&Lrp6,ENSMUSG00000012282^ENSMUSG00000044674&ENSMUSG00000030201
WNT8A_FZD10_LRP6,WNT,Wnt8a,FZD10_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209268,Secreted Signaling,Wnt8a  - (Fzd10+Lrp6),Wnt8a,Fzd10&Lrp6,ENSMUSG00000012282,ENSMUSG00000081683&ENSMUSG00000030201,Wnt8a^Fzd10&Lrp6,ENSMUSG00000012282^ENSMUSG00000081683&ENSMUSG00000030201
WNT8A_FZD2_LRP6,WNT,Wnt8a,FZD2_LRP6,WNT agonist,WNT antagonist,WNT activation receptor,WNT inhibition receptor,KEGG: mmu04310; PMID: 23209269,Secreted Signaling,Wnt8a  - (Fzd2+Lrp6),Wnt8a,Fzd2&Lrp6,ENSMUSG00000012282,ENSMUSG00000050288&ENSMUSG00000030201,Wnt8a^Fzd2&Lrp6,ENSMUSG00000012282^ENSMUSG00000050288&ENSMUSG00000030201
